Accident_ID,Date,Time,Latitude,Longitude,Severity,Weather,Road_Type,Vehicles_Involved,Casualties,Alcohol_Involved,Crash_Type,Accident_Cause,Hit_and_Run,Intersection_Type,Urban_Rural,Road_Lighting,Speed_Limits,Traffic_Volume,Driver_Age_Group,Driver_Gender,Emergency_Response_Time,Distance_to_Hospital,Injury_Type,Season,Day_Night,Event_Occurrence,Traffic_Camera_Footage,Vehicle_Type,Vehicle_Age,Data_Source_Link
A-0094,11-02-2024,18:56:52,18.64080586,73.8136323,Severe,Cloudy,Residential,5,2,FALSE,Rollover,Road Condition,FALSE,No Intersection,Urban,Dimly-lit,80,3982,Above 60,Female,40,28,Major,Summer,Day,FALSE,TRUE,Car,8,http://trafficdata.pune.example
A-0095,26-03-2024,12:19:48,18.49452728,73.77889176,Moderate,Clear,Expressway,2,0,FALSE,Head-on,Road Condition,FALSE,Y-junction,Urban,Dimly-lit,80,2951,Above 60,Male,12,23,Minor,Monsoon,Night,FALSE,FALSE,Pedestrian,4,http://trafficdata.pune.example
A-0096,27-07-2024,14:20:06,18.45147964,73.91924353,Low,Foggy,Highway,5,3,FALSE,Side-impact,Drunk Driving,FALSE,Roundabout,Urban,Dimly-lit,60,2652,40-60,Male,9,8,Major,Monsoon,Night,FALSE,FALSE,Pedestrian,5,http://trafficdata.pune.example
A-0097,16-05-2024,12:35:50,18.51562202,73.76497123,Low,Foggy,Highway,4,2,FALSE,Side-impact,Distracted Driving,TRUE,T-junction,Urban,No lighting,60,4412,40-60,Male,37,3,Major,Monsoon,Day,FALSE,FALSE,Bus,10,http://trafficdata.pune.example
A-0098,11-12-2024,20:41:22,18.57233817,73.86105906,Moderate,Clear,Highway,5,2,FALSE,Side-impact,Drunk Driving,TRUE,No Intersection,Urban,Dimly-lit,50,4440,Above 60,Male,36,17,Minor,Summer,Night,FALSE,FALSE,Bus,10,http://trafficdata.pune.example
A-0099,23-04-2024,11:08:00,18.62956089,73.94090169,Moderate,Cloudy,Expressway,2,3,FALSE,Head-on,Drunk Driving,TRUE,Crosswalk,Urban,Dimly-lit,80,2050,18-25,Male,10,3,Major,Summer,Day,TRUE,TRUE,Car,7,http://trafficdata.pune.example
A-0100,30-09-2024,02:42:02,18.56905515,73.81750586,Moderate,Cloudy,Local Road,4,0,FALSE,Pedestrian,Drunk Driving,FALSE,Y-junction,Urban,No lighting,50,3616,25-40,Female,11,21,Minor,Monsoon,Night,FALSE,FALSE,Bus,11,http://trafficdata.pune.example
A-0101,24-08-2024,04:13:14,18.5460681,73.85801812,Moderate,Rainy,Local Road,2,1,FALSE,Head-on,Road Condition,TRUE,No Intersection,Rural,No lighting,50,3580,Above 60,Male,36,1,Major,Monsoon,Night,FALSE,FALSE,Truck,3,http://trafficdata.pune.example
A-0102,26-01-2024,13:28:19,18.5995862,73.84450211,Low,Rainy,Residential,5,0,FALSE,Rollover,Road Condition,FALSE,Roundabout,Urban,No lighting,40,3616,Below 18,Male,27,18,Major,Monsoon,Night,FALSE,TRUE,Bus,11,http://trafficdata.pune.example
A-0103,09-04-2024,02:30:05,18.46830376,73.86610389,Severe,Rainy,Intersection,3,4,FALSE,Rear-end,Distracted Driving,FALSE,Y-junction,Urban,No lighting,100,2371,18-25,Other,46,4,Minor,Monsoon,Night,FALSE,FALSE,Car,17,http://trafficdata.pune.example
A-0104,11-02-2024,14:05:06,18.46530811,73.87055559,Moderate,Foggy,Expressway,5,0,FALSE,Pedestrian,Speeding,FALSE,Y-junction,Urban,Well-lit,50,1045,40-60,Female,49,8,Major,Monsoon,Night,FALSE,FALSE,Motorcycle,3,http://trafficdata.pune.example
A-0105,10-02-2024,08:13:46,18.54732201,73.79377768,Severe,Rainy,Highway,3,2,FALSE,Side-impact,Weather Conditions,FALSE,No Intersection,Rural,Dimly-lit,70,1931,25-40,Male,25,3,Minor,Monsoon,Day,FALSE,FALSE,Truck,10,http://trafficdata.pune.example
A-0106,14-06-2024,15:57:13,18.48511595,73.86832609,Severe,Clear,Local Road,2,4,FALSE,Rear-end,Weather Conditions,TRUE,Y-junction,Urban,No lighting,70,2082,Above 60,Male,45,15,Fatal,Monsoon,Day,FALSE,FALSE,Bus,17,http://trafficdata.pune.example
A-0107,25-06-2024,16:08:04,18.63259483,73.88999862,Severe,Stormy,Local Road,4,3,FALSE,Rear-end,Weather Conditions,FALSE,No Intersection,Urban,No lighting,60,2038,Above 60,Female,52,1,Minor,Summer,Day,FALSE,TRUE,Truck,8,http://trafficdata.pune.example
A-0108,06-07-2024,11:49:02,18.50644761,73.87734751,Moderate,Clear,Residential,1,3,FALSE,Rollover,Drunk Driving,FALSE,Y-junction,Rural,Dimly-lit,30,4139,Above 60,Female,58,28,Minor,Winter,Night,FALSE,FALSE,Pedestrian,14,http://trafficdata.pune.example
A-0109,09-01-2024,08:59:15,18.52179907,73.9286901,Severe,Clear,Intersection,1,3,TRUE,Rear-end,Distracted Driving,FALSE,No Intersection,Urban,Dimly-lit,80,4030,25-40,Female,12,3,Major,Winter,Day,FALSE,TRUE,Pedestrian,16,http://trafficdata.pune.example
A-0110,06-04-2024,12:27:29,18.62188269,73.86883415,Low,Cloudy,Residential,1,1,FALSE,Head-on,Distracted Driving,FALSE,T-junction,Rural,Dimly-lit,30,1225,Below 18,Female,52,20,Minor,Summer,Night,FALSE,FALSE,Motorcycle,3,http://trafficdata.pune.example
A-0111,08-03-2024,08:02:11,18.55829674,73.91784121,Low,Foggy,Expressway,2,0,FALSE,Pedestrian,Speeding,FALSE,Y-junction,Urban,Dimly-lit,80,3220,Above 60,Male,48,8,Minor,Winter,Day,FALSE,FALSE,Bus,16,http://trafficdata.pune.example
A-0112,11-11-2024,18:27:45,18.55709629,73.87265156,Low,Cloudy,Intersection,3,2,FALSE,Pedestrian,Drunk Driving,TRUE,Crosswalk,Urban,No lighting,40,2413,Below 18,Female,20,1,Major,Summer,Day,FALSE,FALSE,Pedestrian,2,http://trafficdata.pune.example
A-0113,15-03-2024,11:34:09,18.51038125,73.91106933,Low,Foggy,Residential,3,1,FALSE,Rollover,Speeding,TRUE,Crosswalk,Urban,Well-lit,80,4657,Below 18,Male,34,11,Major,Winter,Day,FALSE,FALSE,Motorcycle,3,http://trafficdata.pune.example
A-0114,28-05-2024,09:59:42,18.49980776,73.78488381,Moderate,Clear,Local Road,5,1,FALSE,Rear-end,Weather Conditions,TRUE,Y-junction,Urban,Dimly-lit,30,3820,25-40,Male,50,21,Major,Summer,Night,FALSE,FALSE,Bus,11,http://trafficdata.pune.example
A-0115,26-11-2024,06:19:52,18.60837737,73.86348311,Low,Stormy,Expressway,1,3,TRUE,Rear-end,Speeding,TRUE,No Intersection,Urban,Dimly-lit,70,1476,18-25,Female,18,23,Minor,Monsoon,Day,FALSE,FALSE,Bus,2,http://trafficdata.pune.example
A-0116,22-09-2024,20:36:07,18.52558116,73.81761304,Moderate,Stormy,Residential,4,1,FALSE,Pedestrian,Weather Conditions,FALSE,T-junction,Urban,Dimly-lit,70,2748,Above 60,Male,36,29,Minor,Monsoon,Day,FALSE,TRUE,Bus,17,http://trafficdata.pune.example
A-0117,25-11-2024,09:09:58,18.62530848,73.94874322,Low,Foggy,Residential,2,4,FALSE,Head-on,Speeding,TRUE,T-junction,Urban,Dimly-lit,70,4763,25-40,Female,11,11,Minor,Winter,Day,FALSE,FALSE,Car,7,http://trafficdata.pune.example
A-0118,29-12-2024,06:47:48,18.46452924,73.79571719,Moderate,Clear,Local Road,1,2,FALSE,Pedestrian,Speeding,FALSE,No Intersection,Urban,Dimly-lit,100,4629,40-60,Male,52,10,Minor,Monsoon,Night,FALSE,FALSE,Pedestrian,12,http://trafficdata.pune.example
A-0119,02-06-2024,02:08:48,18.585522,73.91666832,Low,Stormy,Highway,3,2,FALSE,Rear-end,Speeding,FALSE,No Intersection,Rural,Well-lit,80,4212,Below 18,Other,27,27,Minor,Monsoon,Night,FALSE,FALSE,Car,9,http://trafficdata.pune.example
A-0120,08-07-2024,18:21:31,18.47664131,73.91091432,Low,Stormy,Local Road,3,4,FALSE,Side-impact,Speeding,FALSE,Y-junction,Urban,Dimly-lit,50,4603,40-60,Other,26,18,Minor,Summer,Night,FALSE,FALSE,Bus,12,http://trafficdata.pune.example
A-0121,15-01-2024,13:00:55,18.46868442,73.77905322,Low,Stormy,Local Road,3,1,TRUE,Side-impact,Speeding,TRUE,Crosswalk,Urban,Well-lit,30,2329,25-40,Male,23,2,Minor,Summer,Night,FALSE,FALSE,Bicycle,14,http://trafficdata.pune.example
A-0122,31-01-2024,10:37:50,18.54964258,73.81554185,Low,Rainy,Expressway,1,3,FALSE,Side-impact,Speeding,FALSE,Crosswalk,Rural,Well-lit,40,3361,Below 18,Female,33,5,Minor,Monsoon,Night,FALSE,FALSE,Motorcycle,6,http://trafficdata.pune.example
A-0123,20-05-2024,08:35:16,18.57454835,73.83911824,Low,Foggy,Local Road,5,3,FALSE,Head-on,Speeding,FALSE,Roundabout,Urban,Dimly-lit,30,3934,Above 60,Male,32,11,Major,Monsoon,Day,FALSE,FALSE,Bicycle,12,http://trafficdata.pune.example
A-0124,08-08-2024,18:08:52,18.48340389,73.81351485,Severe,Foggy,Highway,4,1,FALSE,Side-impact,Distracted Driving,FALSE,T-junction,Urban,Well-lit,50,1716,Below 18,Male,45,28,Minor,Monsoon,Night,FALSE,TRUE,Pedestrian,18,http://trafficdata.pune.example
A-0125,28-06-2024,10:37:11,18.51265371,73.83773455,Low,Rainy,Intersection,5,0,FALSE,Rollover,Weather Conditions,FALSE,T-junction,Urban,Well-lit,50,1298,18-25,Female,59,15,Minor,Winter,Night,FALSE,FALSE,Car,2,http://trafficdata.pune.example
A-0126,02-09-2024,14:53:05,18.64460573,73.7848534,Low,Stormy,Intersection,3,4,FALSE,Rollover,Speeding,FALSE,Roundabout,Urban,Well-lit,60,4497,18-25,Female,43,20,Major,Winter,Night,FALSE,TRUE,Pedestrian,0,http://trafficdata.pune.example
A-0127,06-11-2024,01:03:01,18.49277154,73.75369328,Low,Cloudy,Intersection,3,2,FALSE,Side-impact,Road Condition,TRUE,Roundabout,Urban,Well-lit,50,1562,25-40,Male,16,14,Minor,Monsoon,Day,FALSE,FALSE,Motorcycle,18,http://trafficdata.pune.example
A-0128,05-07-2024,09:55:25,18.55122711,73.93789129,Moderate,Cloudy,Highway,1,1,FALSE,Rear-end,Weather Conditions,TRUE,No Intersection,Urban,Well-lit,80,1560,Above 60,Male,15,9,Minor,Summer,Day,FALSE,FALSE,Car,1,http://trafficdata.pune.example
A-0129,26-09-2024,22:16:47,18.52475183,73.90889177,Severe,Rainy,Residential,4,4,FALSE,Rollover,Drunk Driving,FALSE,T-junction,Urban,Well-lit,80,4605,Above 60,Female,8,9,Minor,Monsoon,Day,FALSE,FALSE,Bicycle,1,http://trafficdata.pune.example
A-0130,03-06-2024,17:32:47,18.49839097,73.92500969,Severe,Rainy,Expressway,5,2,FALSE,Side-impact,Weather Conditions,FALSE,Roundabout,Urban,Well-lit,40,2341,Above 60,Male,56,13,Fatal,Monsoon,Night,FALSE,FALSE,Bus,0,http://trafficdata.pune.example
A-0131,08-05-2024,08:20:12,18.60035424,73.86775071,Moderate,Foggy,Highway,1,3,FALSE,Rear-end,Drunk Driving,FALSE,T-junction,Urban,No lighting,50,2200,18-25,Male,42,19,Major,Winter,Day,FALSE,FALSE,Bus,2,http://trafficdata.pune.example
A-0132,05-01-2024,22:35:28,18.47089667,73.85535548,Low,Rainy,Local Road,2,0,FALSE,Pedestrian,Drunk Driving,TRUE,No Intersection,Urban,Well-lit,100,4708,Above 60,Male,8,9,Major,Monsoon,Day,FALSE,FALSE,Motorcycle,14,http://trafficdata.pune.example
A-0133,18-03-2024,04:44:37,18.52091635,73.80976993,Severe,Clear,Residential,2,0,FALSE,Rollover,Speeding,FALSE,No Intersection,Urban,Well-lit,70,2471,Above 60,Male,9,22,Minor,Winter,Night,TRUE,FALSE,Bus,19,http://trafficdata.pune.example
A-0134,01-01-2024,01:05:26,18.55070564,73.81897382,Low,Cloudy,Intersection,5,0,FALSE,Head-on,Road Condition,FALSE,Y-junction,Urban,Well-lit,40,4059,18-25,Female,24,12,Fatal,Winter,Day,TRUE,FALSE,Pedestrian,15,http://trafficdata.pune.example
A-0135,01-08-2024,02:07:36,18.57257055,73.87065546,Low,Rainy,Highway,2,3,TRUE,Rollover,Road Condition,FALSE,Roundabout,Urban,Well-lit,60,4113,25-40,Female,34,27,Major,Winter,Night,FALSE,FALSE,Bus,11,http://trafficdata.pune.example
A-0136,23-03-2024,00:07:30,18.57834286,73.77395987,Moderate,Foggy,Local Road,5,3,FALSE,Rear-end,Speeding,FALSE,No Intersection,Urban,No lighting,70,1562,Above 60,Male,9,14,Minor,Monsoon,Day,FALSE,FALSE,Motorcycle,18,http://trafficdata.pune.example
A-0137,28-12-2024,06:35:32,18.58793617,73.82340259,Low,Stormy,Highway,4,2,FALSE,Head-on,Distracted Driving,TRUE,Y-junction,Urban,Well-lit,100,2815,40-60,Male,8,22,Major,Summer,Day,FALSE,FALSE,Truck,1,http://trafficdata.pune.example
A-0138,28-02-2024,23:35:34,18.61830474,73.81507292,Low,Foggy,Local Road,2,3,FALSE,Side-impact,Distracted Driving,FALSE,Crosswalk,Urban,Dimly-lit,60,1414,40-60,Male,57,29,Minor,Summer,Day,FALSE,FALSE,Motorcycle,16,http://trafficdata.pune.example
A-0139,18-03-2024,12:45:46,18.56988615,73.90168175,Severe,Rainy,Highway,2,3,FALSE,Side-impact,Drunk Driving,FALSE,Y-junction,Rural,No lighting,60,4032,18-25,Male,52,23,Minor,Winter,Night,TRUE,FALSE,Motorcycle,3,http://trafficdata.pune.example
A-0140,06-07-2024,23:51:33,18.61432297,73.80434385,Low,Foggy,Residential,2,4,FALSE,Pedestrian,Drunk Driving,FALSE,No Intersection,Urban,No lighting,40,4702,Above 60,Male,43,17,Minor,Monsoon,Night,FALSE,FALSE,Pedestrian,14,http://trafficdata.pune.example
A-0141,08-12-2024,15:21:34,18.53706581,73.80073466,Low,Stormy,Local Road,3,2,FALSE,Rollover,Drunk Driving,TRUE,Roundabout,Rural,Dimly-lit,30,1395,25-40,Female,16,21,Major,Summer,Day,FALSE,TRUE,Pedestrian,12,http://trafficdata.pune.example
A-0142,29-03-2024,17:48:40,18.51625632,73.76298465,Low,Stormy,Highway,2,3,FALSE,Side-impact,Speeding,TRUE,Y-junction,Urban,No lighting,30,3243,18-25,Female,30,29,Fatal,Winter,Day,FALSE,FALSE,Bicycle,6,http://trafficdata.pune.example
A-0143,29-06-2024,15:17:12,18.64151468,73.8728388,Low,Rainy,Intersection,1,2,FALSE,Rear-end,Drunk Driving,FALSE,Crosswalk,Urban,Dimly-lit,40,3280,Above 60,Male,43,23,Major,Winter,Day,FALSE,TRUE,Car,0,http://trafficdata.pune.example
A-0144,12-01-2024,23:41:34,18.51089332,73.79062454,Severe,Clear,Expressway,1,1,FALSE,Rear-end,Weather Conditions,FALSE,Y-junction,Urban,Dimly-lit,60,1123,40-60,Male,57,13,Minor,Winter,Night,FALSE,TRUE,Bus,0,http://trafficdata.pune.example
A-0145,15-07-2024,13:18:22,18.60306878,73.9026995,Severe,Stormy,Residential,3,0,FALSE,Head-on,Distracted Driving,FALSE,Roundabout,Urban,Well-lit,50,4961,25-40,Male,11,25,Minor,Winter,Day,FALSE,TRUE,Bus,2,http://trafficdata.pune.example
A-0146,17-06-2024,09:44:18,18.48779407,73.84316752,Low,Foggy,Residential,5,1,FALSE,Side-impact,Road Condition,FALSE,No Intersection,Urban,No lighting,80,2641,25-40,Male,18,12,Minor,Monsoon,Day,FALSE,TRUE,Motorcycle,3,http://trafficdata.pune.example
A-0147,02-11-2024,14:36:42,18.60416422,73.80845949,Low,Clear,Highway,3,4,FALSE,Pedestrian,Distracted Driving,FALSE,Y-junction,Urban,Well-lit,30,2571,Above 60,Female,12,19,Major,Summer,Night,FALSE,FALSE,Motorcycle,9,http://trafficdata.pune.example
A-0148,14-07-2024,16:09:14,18.48362623,73.79099368,Severe,Foggy,Intersection,2,2,FALSE,Rollover,Distracted Driving,FALSE,T-junction,Rural,Dimly-lit,70,2077,Above 60,Female,47,24,Minor,Winter,Night,FALSE,FALSE,Bicycle,7,http://trafficdata.pune.example
A-0149,10-04-2024,23:15:07,18.49339291,73.85643775,Low,Cloudy,Expressway,4,3,FALSE,Side-impact,Distracted Driving,FALSE,Roundabout,Urban,No lighting,70,1097,18-25,Male,21,5,Minor,Summer,Day,FALSE,FALSE,Motorcycle,18,http://trafficdata.pune.example
A-0150,10-03-2024,05:34:39,18.56035286,73.8118335,Moderate,Foggy,Intersection,1,0,FALSE,Rear-end,Road Condition,FALSE,Roundabout,Urban,Dimly-lit,30,3024,18-25,Female,11,27,Minor,Winter,Day,FALSE,TRUE,Car,12,http://trafficdata.pune.example
A-0151,07-06-2024,02:22:28,18.5760374,73.77871257,Moderate,Stormy,Residential,1,4,FALSE,Side-impact,Road Condition,FALSE,T-junction,Urban,No lighting,50,4859,40-60,Male,39,11,Major,Monsoon,Day,FALSE,TRUE,Bus,18,http://trafficdata.pune.example
A-0152,07-03-2024,10:34:37,18.45621345,73.85457493,Severe,Rainy,Local Road,2,1,FALSE,Head-on,Road Condition,FALSE,Crosswalk,Urban,Well-lit,70,1580,Above 60,Female,56,12,Minor,Winter,Day,FALSE,TRUE,Bicycle,5,http://trafficdata.pune.example
A-0153,26-06-2024,14:18:38,18.6017987,73.8091665,Low,Rainy,Local Road,2,4,FALSE,Side-impact,Weather Conditions,FALSE,Y-junction,Urban,Dimly-lit,30,1675,Below 18,Male,46,16,Minor,Winter,Day,FALSE,FALSE,Car,12,http://trafficdata.pune.example
A-0154,08-07-2024,18:41:14,18.62791492,73.84190365,Moderate,Clear,Residential,5,3,FALSE,Side-impact,Speeding,FALSE,T-junction,Rural,No lighting,50,3296,Above 60,Male,58,11,Minor,Monsoon,Night,FALSE,FALSE,Truck,2,http://trafficdata.pune.example
A-0155,28-09-2024,17:58:33,18.57837003,73.88233736,Low,Rainy,Highway,2,4,FALSE,Rear-end,Weather Conditions,FALSE,T-junction,Urban,Dimly-lit,100,3571,Below 18,Female,7,29,Major,Winter,Day,FALSE,TRUE,Truck,3,http://trafficdata.pune.example
A-0156,22-10-2024,03:29:18,18.54686967,73.76369144,Low,Foggy,Highway,3,3,FALSE,Pedestrian,Distracted Driving,TRUE,Crosswalk,Urban,Well-lit,70,2378,25-40,Other,50,28,Major,Winter,Night,FALSE,TRUE,Pedestrian,5,http://trafficdata.pune.example
A-0157,29-06-2024,04:33:40,18.51344471,73.91221787,Moderate,Stormy,Expressway,3,0,FALSE,Side-impact,Distracted Driving,FALSE,Y-junction,Urban,Dimly-lit,50,1239,Above 60,Other,32,14,Minor,Monsoon,Night,FALSE,FALSE,Truck,15,http://trafficdata.pune.example
A-0158,10-09-2024,17:33:53,18.61878458,73.82464846,Low,Rainy,Local Road,2,1,TRUE,Head-on,Drunk Driving,FALSE,Crosswalk,Rural,No lighting,70,1317,25-40,Male,53,17,Minor,Winter,Night,FALSE,FALSE,Motorcycle,12,http://trafficdata.pune.example
A-0159,14-02-2024,23:44:05,18.51596579,73.85984231,Low,Foggy,Expressway,4,1,FALSE,Side-impact,Weather Conditions,FALSE,Crosswalk,Urban,No lighting,50,4587,18-25,Male,34,4,Fatal,Summer,Day,FALSE,FALSE,Pedestrian,12,http://trafficdata.pune.example
A-0160,29-05-2024,07:53:00,18.50911549,73.88919934,Severe,Clear,Residential,1,3,FALSE,Pedestrian,Road Condition,FALSE,T-junction,Urban,No lighting,70,3211,25-40,Female,13,3,Minor,Winter,Night,FALSE,TRUE,Motorcycle,0,http://trafficdata.pune.example
A-0161,21-11-2024,19:01:44,18.46627945,73.78762945,Severe,Foggy,Local Road,5,3,FALSE,Side-impact,Road Condition,FALSE,T-junction,Rural,Well-lit,70,4145,Below 18,Male,42,21,Minor,Monsoon,Day,TRUE,FALSE,Bus,3,http://trafficdata.pune.example
A-0162,02-11-2024,01:59:25,18.61631595,73.84177927,Low,Rainy,Residential,3,3,FALSE,Head-on,Speeding,FALSE,T-junction,Rural,Dimly-lit,30,4089,Above 60,Male,7,18,Minor,Monsoon,Day,FALSE,FALSE,Car,5,http://trafficdata.pune.example
A-0163,11-03-2024,14:18:39,18.61777796,73.83380895,Low,Foggy,Intersection,5,1,FALSE,Rear-end,Weather Conditions,FALSE,Roundabout,Urban,No lighting,60,4627,Below 18,Female,49,2,Minor,Winter,Day,FALSE,FALSE,Motorcycle,4,http://trafficdata.pune.example
A-0164,11-01-2024,03:01:01,18.49193142,73.88075316,Low,Cloudy,Local Road,5,2,FALSE,Pedestrian,Weather Conditions,FALSE,Roundabout,Urban,Well-lit,70,1545,40-60,Male,25,9,Major,Monsoon,Day,FALSE,FALSE,Truck,19,http://trafficdata.pune.example
A-0165,25-12-2024,19:53:27,18.58660193,73.82326107,Severe,Foggy,Expressway,2,0,FALSE,Rollover,Weather Conditions,FALSE,Crosswalk,Urban,Dimly-lit,70,2887,40-60,Female,20,10,Fatal,Monsoon,Night,FALSE,TRUE,Motorcycle,7,http://trafficdata.pune.example
A-0166,22-03-2024,11:08:05,18.51551305,73.92387326,Moderate,Rainy,Expressway,3,2,FALSE,Side-impact,Drunk Driving,FALSE,Crosswalk,Urban,Dimly-lit,80,4477,40-60,Male,31,10,Minor,Summer,Night,FALSE,FALSE,Truck,3,http://trafficdata.pune.example
A-0167,13-05-2024,12:25:33,18.60439997,73.77690038,Severe,Rainy,Highway,2,0,FALSE,Pedestrian,Road Condition,FALSE,Crosswalk,Rural,No lighting,80,2881,Below 18,Male,12,22,Minor,Monsoon,Night,FALSE,FALSE,Bus,10,http://trafficdata.pune.example
A-0168,05-10-2024,19:59:40,18.52742133,73.94985621,Low,Rainy,Expressway,5,2,TRUE,Rollover,Distracted Driving,FALSE,Roundabout,Rural,Dimly-lit,60,3900,18-25,Male,43,8,Minor,Winter,Day,FALSE,FALSE,Pedestrian,8,http://trafficdata.pune.example
A-0169,09-04-2024,00:53:42,18.55927071,73.88976712,Moderate,Stormy,Expressway,5,0,FALSE,Rear-end,Road Condition,FALSE,Y-junction,Urban,No lighting,30,4546,25-40,Male,52,1,Major,Monsoon,Day,FALSE,FALSE,Car,5,http://trafficdata.pune.example
A-0170,14-07-2024,19:16:03,18.6214152,73.83581001,Severe,Cloudy,Intersection,3,4,FALSE,Head-on,Weather Conditions,TRUE,Y-junction,Rural,Well-lit,40,3990,25-40,Female,26,19,Minor,Winter,Night,FALSE,FALSE,Bus,17,http://trafficdata.pune.example
A-0171,31-01-2024,03:02:48,18.54424643,73.81229611,Low,Stormy,Highway,1,3,FALSE,Head-on,Distracted Driving,FALSE,Crosswalk,Urban,Well-lit,80,4409,25-40,Male,32,4,Major,Summer,Night,FALSE,TRUE,Bicycle,4,http://trafficdata.pune.example
A-0172,09-07-2024,01:34:45,18.46057288,73.891368,Moderate,Foggy,Local Road,4,2,FALSE,Head-on,Drunk Driving,TRUE,Y-junction,Urban,Dimly-lit,100,1645,Above 60,Female,22,29,Minor,Monsoon,Day,FALSE,TRUE,Bus,7,http://trafficdata.pune.example
A-0173,07-11-2024,02:55:50,18.63302955,73.85937117,Moderate,Stormy,Expressway,5,0,FALSE,Pedestrian,Distracted Driving,FALSE,Roundabout,Urban,Well-lit,100,4874,40-60,Female,10,28,Minor,Monsoon,Day,FALSE,FALSE,Pedestrian,0,http://trafficdata.pune.example
A-0174,23-07-2024,15:43:03,18.62097329,73.85722273,Low,Rainy,Residential,4,4,FALSE,Rollover,Speeding,FALSE,Crosswalk,Urban,Well-lit,60,2977,Above 60,Male,39,18,Major,Summer,Night,FALSE,FALSE,Car,16,http://trafficdata.pune.example
A-0175,24-09-2024,00:12:18,18.5963566,73.81411147,Moderate,Rainy,Expressway,3,3,TRUE,Rollover,Drunk Driving,FALSE,Y-junction,Urban,Well-lit,40,3348,40-60,Male,42,18,Major,Summer,Night,FALSE,FALSE,Motorcycle,10,http://trafficdata.pune.example
A-0176,26-10-2024,03:12:24,18.55613451,73.91983436,Severe,Rainy,Intersection,1,0,FALSE,Head-on,Weather Conditions,FALSE,T-junction,Urban,No lighting,40,2218,25-40,Female,36,4,Minor,Monsoon,Night,FALSE,FALSE,Truck,3,http://trafficdata.pune.example
A-0177,02-04-2024,18:20:46,18.52561069,73.93482399,Severe,Foggy,Highway,5,4,FALSE,Rear-end,Road Condition,TRUE,T-junction,Urban,No lighting,60,3540,25-40,Other,13,23,Major,Monsoon,Night,FALSE,FALSE,Motorcycle,9,http://trafficdata.pune.example
A-0178,03-06-2024,20:18:02,18.59945353,73.8345453,Moderate,Clear,Residential,5,4,TRUE,Head-on,Drunk Driving,TRUE,T-junction,Rural,Dimly-lit,60,1454,40-60,Male,30,8,Minor,Summer,Night,FALSE,FALSE,Car,19,http://trafficdata.pune.example
A-0179,28-11-2024,09:31:36,18.54237402,73.94116955,Moderate,Cloudy,Residential,4,2,FALSE,Rear-end,Road Condition,FALSE,Roundabout,Urban,Dimly-lit,50,2054,25-40,Male,51,19,Major,Monsoon,Day,FALSE,FALSE,Car,13,http://trafficdata.pune.example
A-0180,01-04-2024,11:14:41,18.64220295,73.92651181,Low,Cloudy,Expressway,2,1,FALSE,Side-impact,Weather Conditions,FALSE,No Intersection,Rural,Well-lit,30,1163,Below 18,Female,15,6,Minor,Summer,Day,FALSE,TRUE,Car,10,http://trafficdata.pune.example
A-0181,23-04-2024,21:30:53,18.62327598,73.76051198,Low,Stormy,Local Road,3,4,FALSE,Rear-end,Distracted Driving,FALSE,T-junction,Urban,Dimly-lit,40,3319,Above 60,Male,35,16,Minor,Winter,Day,FALSE,FALSE,Bus,7,http://trafficdata.pune.example
A-0182,05-09-2024,15:28:31,18.61728421,73.94820341,Low,Cloudy,Intersection,4,3,FALSE,Rollover,Drunk Driving,FALSE,Crosswalk,Urban,No lighting,40,3649,25-40,Male,40,29,Minor,Winter,Day,FALSE,FALSE,Bus,2,http://trafficdata.pune.example
A-0183,26-02-2024,22:52:03,18.46617756,73.91468782,Low,Stormy,Residential,3,0,TRUE,Head-on,Distracted Driving,FALSE,No Intersection,Rural,No lighting,70,3637,Above 60,Female,39,6,Minor,Winter,Night,FALSE,TRUE,Bicycle,13,http://trafficdata.pune.example
A-0184,11-07-2024,01:04:55,18.57553854,73.81431948,Moderate,Foggy,Intersection,2,4,FALSE,Rear-end,Drunk Driving,TRUE,T-junction,Urban,Well-lit,50,3977,40-60,Female,48,17,Major,Winter,Day,TRUE,TRUE,Car,0,http://trafficdata.pune.example
